product_id,product_type,timestamp,actual_price,promotional_price,max_discount,min_price,competitor1,competitor2,competitor3,competitor4,competitor5,max_predicted_price_range,min_predicted_price_range,base_predicted_price
product623,electronics,1691197386.835359,634.08,541.55,87.34,546.74,546.74,578.51,616.73,591.2,607.78,556.48,541.54,540.43
product624,headphones,1691130496.5227623,178.51,157.07,24.46,154.05,154.05,167.04,160.54500000000002,160.54500000000002,160.54500000000002,264.08,147.6,154.11
product625,headphones,1691060927.7264705,255.98,221.93,19.34,236.64,236.98,236.64,236.81,236.81,236.81,264.08,216.16,225.08
product626,smartphones,1691025948.308655,1060.52,964.24,91.54,968.98,982.6,968.98,975.79,975.79,975.79,1009.74,714.29,966.55
product627,electronics,1690943995.185448,738.21,632.51,68.74,669.47,732.29,669.47,700.88,700.88,700.88,674.25,594.93,638.4
product628,beverages,1690930086.4229116,1.44,1.3,0.17,1.27,1.27,1.32,1.41,1.38,1.39,55.77,1.26,1.34
product629,headphones,1690861664.330117,318.54,271.1,23.55,294.99,294.99,307.67,301.33000000000004,301.33000000000004,301.33000000000004,307.09,271.45,280.77
product630,headphones,1690837678.5919108,297.75,253.51,43.31,254.44,254.44,263.03,282.94,279.76,261.43,270.2,236.15,255.2
product631,electronics,1690788480.39586,273.38,235.57,24.09,249.29,249.29,266.1,261.59,251.03,263.84,264.08,230.14,239.23
product632,headphones,1690775901.100111,374.25,356.9,21.89,352.36,352.36,366.37,359.365,359.365,359.365,356.7,317.2,344.68
product633,electronics,1690728448.3423674,1323.42,1287.64,106.08,1217.34,1217.34,1317.14,1267.24,1267.24,1267.24,1293.81,1052.41,1254.69
product634,electronics,1690696560.9153242,1011.43,879.12,128.66,882.77,930.87,949.61,922.18,962.65,882.77,958.85,699.29,892.2
product635,beverages,1690685552.2708757,2.62,2.37,0.38,2.24,2.44,2.43,2.24,2.51,2.39,54.12,2.23,2.32
product636,electronics,1690665953.1161864,1050.4,912.74,122.94,927.46,1037.93,1019.84,932.96,927.46,981.02,925.26,714.29,913.64
product637,headphones,1690647456.2107985,240.9,215.58,26.5,214.4,225.0,214.4,219.7,219.7,219.7,264.08,211.45,212.73
product638,beverages,1690612147.932402,1.66,1.48,0.2,1.46,1.51,1.46,1.4849999999999999,1.4849999999999999,1.4849999999999999,22.79,1.35,1.48
product639,headphones,1690581704.4420707,188.09,161.0,26.32,161.77,177.39,177.97,181.31,164.67,161.77,264.08,158.83,161.28
product640,beverages,1690529576.3281517,3.28,2.9,0.42,2.86,2.96,2.9,3.04,3.11,2.86,264.08,2.81,1.8
product641,headphones,1690456109.6785665,174.13,149.26,20.45,153.68,164.91,167.3,153.68,169.0,168.75,264.08,147.02,149.68
product642,electronics,1690431616.230805,1841.84,1580.98,261.49,1580.35,1599.29,1580.35,1589.82,1589.82,1589.82,1603.83,1584.41,1561.06
product643,smartphones,1690353420.1532876,1118.86,963.03,108.7,1010.16,1094.35,1026.81,1092.68,1097.53,1010.16,975.65,900.06,976.94
product644,electronics,1690296686.3704653,1769.5,1523.98,261.48,1508.02,1630.31,1535.3,1712.56,1642.18,1508.02,1587.17,1494.15,1540.97
product645,headphones,1690255641.2596626,146.18,124.3,21.5,124.68,124.68,133.32,129.86,141.31,141.45,264.08,119.17,124.44
product646,electronics,1690178918.4500985,1884.18,1612.07,237.32,1646.86,1863.5,1759.93,1879.36,1817.85,1646.86,1750.83,1627.8,1681.2
product647,headphones,1690166107.513532,238.42,214.12,33.14,205.28,221.48,205.28,213.38,213.38,213.38,264.08,202.69,210.95
product648,smartphones,1690083325.3756864,581.63,496.21,82.26,499.37,510.85,567.86,504.7,556.17,499.37,530.46,496.14,501.39
product649,smartphones,1690044720.0784738,870.01,741.56,70.7,799.31,803.12,852.41,799.31,841.73,832.66,776.71,699.29,765.09
product650,headphones,1689970100.454344,301.11,262.48,19.32,281.79,281.79,293.58,287.685,287.685,287.685,289.63,258.07,278.56
product651,beverages,1689910186.5653086,2.77,2.38,0.32,2.45,2.45,2.66,2.49,2.56,2.7,2.89,2.34,2.5
product652,smartphones,1689876245.6825235,711.33,657.07,95.98,615.35,615.35,672.11,643.73,643.73,643.73,656.78,589.54,635.16
product653,headphones,1689867576.3847258,392.45,334.76,56.86,335.59,362.8,377.29,340.49,385.59,335.59,353.71,336.26,336.76
product654,beverages,1689814136.9713137,3.01,2.62,0.45,2.56,2.86,2.56,2.71,2.71,2.71,53.48,1.71,3.01
product655,smartphones,1689761145.282751,932.44,860.93,80.36,852.08,886.53,852.08,869.3050000000001,869.3050000000001,869.3050000000001,860.18,699.29,831.06
product656,smartphones,1689738928.6592543,1174.77,1109.46,99.31,1075.46,1075.46,1125.45,1100.455,1100.455,1100.455,1109.67,838.09,1091.19
product657,beverages,1689689496.3869803,2.88,2.53,0.32,2.56,2.56,2.76,2.6,2.74,2.6,2.91,2.46,2.56
product658,electronics,1689613881.1647928,1119.0,998.15,55.47,1063.53,1101.02,1063.53,1091.44,1103.63,1077.76,1036.67,894.64,1012.07
product659,electronics,1689604152.5398035,1028.6,924.82,59.43,969.17,1014.25,969.17,991.71,991.71,991.71,937.81,708.86,916.24
product660,headphones,1689569553.943581,284.34,265.66,26.84,257.5,273.07,257.5,265.28499999999997,265.28499999999997,265.28499999999997,264.08,247.64,257.64
product661,beverages,1689512619.0840132,1.23,1.05,0.11,1.12,1.21,1.22,1.12,1.14,1.23,2.39,1.02,1.05
product662,smartphones,1689443214.7568076,827.97,723.55,68.04,759.93,771.63,759.93,808.49,825.98,820.78,736.78,594.93,724.57
product663,smartphones,1689371238.8500314,1199.76,1024.91,127.19,1072.57,1091.92,1183.62,1082.3,1141.27,1072.57,1138.42,838.09,1064.71
product664,electronics,1689319002.967044,405.9,353.58,49.12,356.78,372.49,368.27,391.05,388.97,356.78,356.91,352.92,353.23
product665,electronics,1689252510.564353,1677.69,1455.33,155.35,1522.34,1630.01,1528.64,1522.34,1572.85,1599.17,1574.5,1297.95,1482.12
product666,headphones,1689232771.9658332,379.25,327.89,56.85,322.4,339.94,352.53,326.6,322.4,368.98,336.34,325.51,331.95
product667,headphones,1689160784.650125,371.29,328.38,51.51,319.78,331.69,350.25,353.39,319.78,321.52,329.28,312.7,327.07
product668,beverages,1689089588.395027,2.32,2.0,0.31,2.01,2.05,2.01,2.31,2.18,2.02,2.97,2.0,2.05
product669,beverages,1689012381.794694,2.02,1.83,0.29,1.73,1.73,1.9,1.815,1.815,1.815,7.06,1.71,1.77
product670,headphones,1689006074.236571,277.15,236.74,25.75,251.4,251.65,264.69,251.4,259.99,270.96,264.08,230.13,240.26
product671,smartphones,1689002334.5109618,735.51,652.7,56.49,679.02,734.1,679.02,706.56,706.56,706.56,617.24,589.51,635.51
product672,beverages,1688946139.79973,1.9,1.66,0.22,1.68,1.8,1.84,1.7,1.72,1.68,5.99,1.61,1.67
product673,smartphones,1688876319.4456491,1162.4,992.94,97.92,1064.48,1110.24,1064.48,1123.36,1091.0,1129.55,1087.95,900.06,1022.25
product674,electronics,1688859977.897683,252.76,216.37,35.27,217.49,224.11,217.49,227.74,248.41,245.53,264.08,214.91,220.12
product675,electronics,1688849593.997546,1396.57,1208.96,154.72,1241.85,1241.85,1353.99,1373.04,1350.58,1258.59,1335.64,1188.58,1258.59
product676,beverages,1688775781.34991,3.38,2.88,0.5,2.88,2.97,2.99,2.88,3.36,3.25,264.08,1.39,3.16
product677,beverages,1688746888.886547,2.08,1.78,0.21,1.87,1.96,1.91,1.91,1.87,2.05,8.13,1.67,1.78
product678,electronics,1688666031.9184632,495.26,450.05,39.7,455.56,455.56,458.13,456.845,456.845,456.845,455.87,414.76,440.46
product679,beverages,1688655584.961182,1.09,0.97,0.1,0.99,1.09,0.99,1.04,1.04,1.04,2.39,0.87,0.97
product680,beverages,1688629711.0827136,1.6,1.37,0.24,1.36,1.54,1.58,1.47,1.36,1.41,44.58,1.32,1.42
product681,headphones,1688625136.2561927,381.33,348.59,34.93,346.4,376.28,358.13,346.4,359.57,364.23,355.75,325.59,340.05
product682,headphones,1688570254.2917986,299.76,257.38,41.96,257.8,274.41,299.13,257.8,284.05,294.07,273.71,257.6,264.79
product683,electronics,1688513073.0446432,1681.9,1506.17,193.72,1488.18,1488.18,1507.23,1497.705,1497.705,1497.705,1526.62,1407.23,1494.58
product684,electronics,1688509121.4812038,1960.89,1697.68,287.39,1673.5,1923.37,1673.5,1925.91,1941.54,1929.95,1734.5,1606.08,1710.78
product685,headphones,1688454588.5892112,200.48,173.34,28.38,172.1,187.1,191.63,172.1,193.12,197.18,264.08,171.94,173.18
product686,beverages,1688428948.2381673,2.71,2.4,0.23,2.48,2.48,2.68,2.58,2.58,2.58,2.6,2.31,2.44
product687,headphones,1688345520.4023,193.3,170.6,21.64,171.66,193.06,177.64,171.66,183.82,175.03,264.08,167.38,171.3
product688,headphones,1688301078.916611,99.72,86.06,12.36,87.36,95.38,96.23,92.09,87.36,91.09,264.08,88.68,88.6
product689,beverages,1688249796.9052794,1.16,1.0,0.07,1.09,1.09,1.11,1.14,1.15,1.09,2.39,0.87,0.98
product690,beverages,1688172459.61976,1.06,0.93,0.16,0.9,0.95,0.98,0.9,0.96,0.95,2.39,0.89,1.0
product691,smartphones,1688163895.5160856,939.57,802.95,97.01,842.56,914.12,934.18,856.83,842.56,938.69,875.14,699.29,818.6
product692,electronics,1688137559.0352457,1466.52,1402.42,158.69,1307.83,1341.23,1307.83,1324.53,1324.53,1324.53,1390.27,1177.16,1341.91
product693,headphones,1688085304.0181851,322.54,283.93,40.35,282.19,308.29,282.19,288.3,311.56,294.05,284.26,278.0,279.15
product694,beverages,1688020907.6355295,2.36,2.03,0.34,2.02,2.11,2.33,2.02,2.33,2.13,5.87,2.02,2.05
product695,smartphones,1687944170.7853343,1238.73,1100.78,164.17,1074.56,1160.33,1090.54,1157.14,1127.02,1074.56,1109.4,1020.68,1086.92
product696,beverages,1687931981.6736915,3.04,2.59,0.43,2.61,2.8,2.61,2.705,2.705,2.705,53.48,2.59,2.41
product697,headphones,1687848392.3613155,277.68,241.84,29.74,247.94,272.57,247.94,250.19,257.92,260.54,264.08,234.55,240.47
product698,electronics,1687829383.3169007,755.94,690.59,41.24,714.7,753.52,714.7,734.11,734.11,734.11,646.56,589.51,676.55
product699,beverages,1687759680.573544,1.18,1.0,0.17,1.01,1.07,1.05,1.01,1.17,1.03,2.39,0.9,1.01
product700,electronics,1687748082.8547676,295.08,252.04,31.99,263.09,280.14,267.83,263.09,290.38,285.7,264.08,251.64,253.5
product701,beverages,1687724632.4185183,3.28,2.8,0.4,2.88,2.88,3.22,2.88,2.88,3.07,264.08,2.75,2.53
product702,electronics,1687665808.4522398,1554.79,1336.96,224.08,1330.71,1330.71,1343.71,1337.21,1337.21,1337.21,1407.02,1313.34,1342.01
product703,headphones,1687585790.1635926,258.71,221.01,25.48,233.23,248.72,256.19,233.23,257.02,241.32,264.08,220.98,222.3
product704,electronics,1687518829.689092,1449.48,1239.37,187.08,1262.4,1262.4,1270.81,1295.89,1317.72,1316.8,1317.94,1202.74,1271.09
product705,beverages,1687508095.5136738,2.46,2.13,0.21,2.25,2.36,2.25,2.3049999999999997,2.3049999999999997,2.3049999999999997,2.21,1.95,2.19
product706,beverages,1687499977.6026716,2.93,2.59,0.25,2.68,2.93,2.68,2.805,2.805,2.805,2.63,2.46,2.32
product707,beverages,1687442685.6681323,1.49,1.38,0.19,1.3,1.47,1.3,1.385,1.385,1.385,55.77,1.3,1.36
product708,smartphones,1687419033.8287134,1242.77,1083.1,142.79,1099.98,1099.98,1153.05,1123.95,1120.16,1128.05,1136.02,930.11,1118.7
product709,headphones,1687405718.9032676,363.48,316.88,43.97,319.51,349.97,319.51,347.25,325.71,346.29,338.63,316.44,323.45
product710,headphones,1687385733.7725396,355.97,322.83,50.88,305.09,331.88,305.09,325.97,338.88,348.2,322.24,310.84,318.12
product711,headphones,1687381271.2128923,260.45,227.73,34.14,226.31,253.92,247.68,226.31,259.12,227.73,264.08,227.56,228.29
product712,headphones,1687325892.68925,140.08,119.86,19.9,120.18,120.18,138.92,125.2,134.08,134.48,264.08,119.38,122.88
product713,electronics,1687295907.4369445,1923.11,1646.39,252.68,1670.43,1722.97,1808.71,1873.69,1670.43,1878.29,1746.49,1606.08,1694.86
product714,beverages,1687215045.415504,2.11,1.83,0.27,1.84,1.96,1.88,1.95,1.84,2.11,2.09,1.88,1.93
product715,beverages,1687150751.6936045,3.19,2.76,0.29,2.9,3.0,2.9,3.04,2.93,2.92,2.63,2.8,2.99
product716,beverages,1687093623.1041205,1.52,1.31,0.19,1.33,1.35,1.52,1.5,1.51,1.33,48.31,1.29,1.36
product717,beverages,1687076709.563606,1.88,1.67,0.27,1.61,1.69,1.86,1.68,1.66,1.61,7.42,1.6,1.66
product718,smartphones,1687028168.6529791,649.5,590.41,72.22,577.28,593.05,577.28,585.165,585.165,585.165,590.4,545.35,574.39
product719,smartphones,1686954068.5021276,1018.33,900.9,140.88,877.45,877.59,911.63,877.45,966.52,936.39,961.17,709.33,917.43
product720,electronics,1686948245.6218925,1161.81,1065.39,163.07,998.74,1042.32,998.74,1020.53,1020.53,1020.53,1090.65,927.51,1049.59
product721,headphones,1686872457.8765156,206.58,182.08,30.82,175.76,186.78,202.14,191.17,180.88,175.76,264.08,173.3,179.53
product722,headphones,1686794631.0861378,210.25,205.49,31.3,178.95,192.45,178.95,185.7,185.7,185.7,264.08,175.01,179.38
product723,smartphones,1686709272.9928997,822.13,724.56,109.84,712.29,725.48,712.29,718.885,718.885,718.885,725.57,594.93,722.13
product724,beverages,1686683420.3053305,1.59,1.37,0.2,1.39,1.42,1.58,1.49,1.39,1.51,43.62,1.37,1.42
product725,beverages,1686615054.9433067,2.92,2.54,0.37,2.55,2.55,2.79,2.72,2.72,2.65,2.4,2.48,2.74
product726,electronics,1686561807.418653,227.28,196.01,15.58,211.7,215.46,211.7,213.57999999999998,213.57999999999998,213.57999999999998,264.08,194.03,197.36
product727,smartphones,1686495863.0807877,534.31,466.9,32.2,502.11,512.55,502.11,507.33,507.33,507.33,477.23,460.18,468.38
product728,smartphones,1686490573.634843,917.67,783.89,65.89,851.78,906.87,851.81,851.78,912.55,914.78,887.22,693.87,808.83
product729,beverages,1686417476.062939,2.71,2.36,0.38,2.33,2.33,2.36,2.64,2.54,2.63,53.48,2.26,2.37
product730,beverages,1686408563.1365852,1.34,1.21,0.05,1.29,1.3,1.29,1.295,1.295,1.295,2.25,1.17,1.23
product731,headphones,1686346975.7245672,267.36,242.67,35.73,231.63,243.59,265.19,249.75,235.19,231.63,267.18,229.77,239.95
product732,smartphones,1686323094.867866,895.8,770.61,121.04,774.76,774.76,844.58,872.66,806.03,787.28,801.56,699.29,789.19
product733,smartphones,1686294776.9717782,1019.14,960.93,99.74,919.4,957.64,919.4,938.52,938.52,938.52,961.22,709.33,926.47
product734,beverages,1686270425.8430898,2.03,1.75,0.27,1.76,1.99,1.76,1.8,1.86,1.89,6.67,1.75,1.8
product735,headphones,1686215592.9422965,360.61,335.93,44.44,316.17,326.55,316.17,321.36,321.36,321.36,330.67,304.64,323.65
product736,headphones,1686163207.6205838,169.61,153.17,17.75,151.86,153.91,151.86,152.885,152.885,152.885,264.08,148.52,151.35
product737,smartphones,1686128752.0446172,619.81,534.2,63.67,556.14,616.03,596.87,591.2,556.14,613.29,586.12,534.37,537.7
product738,headphones,1686047880.73055,282.14,246.57,34.3,247.84,270.82,269.75,264.93,247.84,262.72,264.08,235.14,253.64
product739,headphones,1685991598.4996176,312.1,276.79,45.1,267.0,272.44,299.38,300.39,273.4,267.0,281.35,268.47,279.5
product740,headphones,1685974701.4583404,376.0,322.63,31.72,344.28,365.24,368.06,349.22,344.28,344.98,356.55,321.24,334.37
product741,headphones,1685901787.1565676,289.15,264.44,38.25,250.9,276.68,250.9,278.1,271.94,264.15,270.2,240.45,254.73
product742,smartphones,1685823932.4524996,528.11,477.95,38.8,489.31,489.31,496.58,492.945,492.945,492.945,472.21,460.06,465.92
product743,headphones,1685808837.8666792,219.71,206.18,18.28,201.43,202.77,201.43,202.10000000000002,202.10000000000002,202.10000000000002,264.08,194.1,201.54
product744,beverages,1685771026.842887,2.05,1.76,0.24,1.81,1.81,1.95,1.99,1.99,1.89,7.1,1.73,1.79
product745,electronics,1685702494.6432605,296.1,253.82,39.87,256.23,258.74,256.23,257.485,257.485,257.485,267.18,235.75,255.24
product746,beverages,1685685519.2793334,3.25,2.81,0.4,2.85,2.93,3.09,3.22,2.85,2.9,114.05,2.79,2.42
product747,headphones,1685643984.251952,322.34,285.22,36.91,285.43,311.42,317.1,285.43,315.41,321.5,291.33,281.16,283.16
product748,beverages,1685596461.7608025,1.24,1.15,0.18,1.06,1.06,1.1,1.08,1.08,1.08,2.39,0.9,1.02
product749,headphones,1685519127.1932237,245.69,211.75,32.28,213.41,225.33,244.19,217.6,213.41,216.57,264.08,211.72,213.95
product750,electronics,1685437117.5311224,653.38,569.85,75.42,577.96,634.59,596.34,646.52,577.96,578.06,592.29,574.31,581.03
product751,smartphones,1685356419.1550484,650.73,557.17,81.42,569.31,569.31,580.84,575.075,575.075,575.075,570.32,539.4,557.62
product752,headphones,1685304306.162575,153.4,133.7,21.81,131.59,131.59,134.44,133.015,133.015,133.015,264.08,133.16,135.51
product753,smartphones,1685252629.109155,1057.57,919.09,85.81,971.76,971.76,1057.09,990.68,989.09,995.97,954.52,709.33,931.56
product754,headphones,1685180526.859772,396.67,339.86,56.51,340.16,340.16,341.13,380.01,345.94,383.36,346.57,345.8,347.84
product755,headphones,1685153913.9388962,357.07,312.93,41.96,315.11,318.2,317.21,315.11,356.47,330.01,325.68,311.17,316.91
product756,beverages,1685073283.998547,1.23,1.07,0.18,1.05,1.09,1.05,1.16,1.2,1.07,2.39,0.9,1.04
product757,headphones,1685033033.9153347,370.56,324.15,54.26,316.3,316.31,336.82,349.53,316.3,341.41,324.38,318.66,324.26
product758,beverages,1684997345.7235558,2.1,1.89,0.23,1.87,2.07,1.87,1.89,1.94,2.02,2.15,1.89,1.92
product759,electronics,1684984378.9278724,1414.72,1248.03,158.72,1256.0,1256.0,1280.62,1371.7,1330.11,1356.25,1312.1,1188.85,1257.89
product760,electronics,1684973808.289793,1303.04,1122.77,37.95,1265.09,1265.09,1298.13,1281.6100000000001,1281.6100000000001,1281.6100000000001,1295.19,1046.95,1178.45
product761,smartphones,1684953905.296213,1087.92,932.4,151.4,936.52,1057.99,936.52,1018.56,1062.95,971.29,957.63,803.57,948.98
product762,electronics,1684914270.5227635,737.26,634.69,94.83,642.43,665.77,670.55,642.43,700.94,706.18,673.87,589.54,655.6
product763,electronics,1684830298.422458,1255.93,1073.13,156.5,1099.43,1235.13,1176.21,1160.52,1099.43,1231.72,1133.35,1032.51,1088.9
product764,smartphones,1684753526.6499493,984.96,847.47,141.71,843.25,843.25,958.07,900.6600000000001,900.6600000000001,900.6600000000001,961.97,699.29,855.58
product765,smartphones,1684712797.2454584,863.19,744.85,109.54,753.65,753.65,855.55,758.31,787.52,755.62,787.36,699.29,758.72
product766,smartphones,1684626557.2213163,924.47,791.74,130.17,794.3,810.78,794.3,839.59,911.14,922.67,890.07,699.29,800.76
product767,beverages,1684540705.452709,2.27,1.93,0.27,2.0,2.18,2.03,2.22,2.19,2.0,2.23,1.91,1.96
product768,beverages,1684483656.715979,3.16,2.76,0.23,2.93,2.95,3.0,2.93,3.15,3.15,2.63,2.71,1.6
product769,electronics,1684450553.886575,199.1,169.93,27.61,171.49,174.33,171.49,185.43,186.48,172.51,264.08,165.98,169.91
product770,electronics,1684390859.463668,305.76,264.62,38.09,267.67,289.57,295.91,267.67,275.17,267.75,279.49,263.98,270.59
product771,beverages,1684376015.5956504,2.48,2.11,0.33,2.15,2.32,2.15,2.29,2.42,2.42,2.57,2.11,2.16
product772,headphones,1684359366.2011,134.64,131.38,20.07,114.57,114.57,132.57,123.57,123.57,123.57,264.08,119.88,125.35
product773,electronics,1684299639.3745897,1316.61,1130.83,159.54,1157.07,1223.39,1303.44,1157.07,1239.77,1228.22,1163.43,1131.58,1153.47
product774,electronics,1684216549.2848704,1888.03,1677.7,257.21,1630.82,1789.1,1755.0,1630.82,1863.47,1830.69,1727.06,1606.08,1683.41
product775,headphones,1684158947.7410462,134.48,117.16,13.76,120.72,127.56,128.68,120.72,129.03,128.99,264.08,118.31,117.97
product776,smartphones,1684107806.9585984,793.49,709.25,103.16,690.33,771.51,699.86,763.59,690.33,770.7,709.42,594.93,699.06
product777,beverages,1684050194.5230284,1.37,1.21,0.15,1.22,1.28,1.3,1.25,1.22,1.36,1.2,1.18,1.22
product778,beverages,1683966719.8530686,2.01,1.76,0.27,1.74,1.95,1.74,1.82,1.9,1.84,1.38,1.71,1.75
product779,smartphones,1683954341.9648838,561.45,486.01,52.73,508.72,510.34,518.91,529.72,550.75,508.72,488.43,483.68,487.17
product780,beverages,1683928081.9452016,1.08,0.92,0.13,0.95,1.05,1.0,1.05,0.95,0.97,2.39,0.87,0.97
product781,electronics,1683909316.3924863,1395.01,1190.81,202.28,1192.73,1270.1,1192.73,1358.52,1334.44,1329.15,1200.66,1131.55,1184.29
product782,electronics,1683863215.3557122,1244.21,1063.3,162.92,1081.29,1166.42,1103.3,1081.29,1204.0,1201.44,1136.05,1020.68,1084.96
product783,headphones,1683810226.7887807,341.81,290.86,49.92,291.89,291.89,296.68,294.28499999999997,294.28499999999997,294.28499999999997,306.22,286.5,292.34
product784,electronics,1683783655.3208752,1977.5,1684.24,281.35,1696.15,1813.41,1696.15,1817.77,1723.71,1713.26,1733.78,1606.08,1676.67
product785,beverages,1683733478.715414,3.29,2.85,0.18,3.11,3.25,3.2,3.21,3.11,3.18,213.24,2.41,3.56
product786,headphones,1683672528.1905985,100.22,88.95,10.59,89.63,96.27,89.63,96.3,98.86,94.37,264.08,88.74,88.6
product787,headphones,1683652549.139433,182.41,165.8,27.03,155.38,155.38,178.82,172.61,158.19,165.24,264.08,160.48,162.02
product788,electronics,1683602832.803851,1708.86,1484.23,165.55,1543.31,1700.59,1688.21,1543.31,1635.24,1564.67,1618.02,1403.02,1560.09
product789,electronics,1683599044.0766294,414.52,360.31,61.1,353.42,411.21,353.42,407.06,390.99,359.8,404.68,360.92,362.56
product790,smartphones,1683556850.3830204,952.56,925.87,130.88,821.68,821.68,943.7,882.69,882.69,882.69,924.04,699.29,876.49
product791,beverages,1683532212.719885,1.28,1.09,0.16,1.12,1.16,1.14,1.12,1.27,1.25,2.25,1.08,1.12
product792,electronics,1683503651.661877,1378.32,1367.0,140.93,1237.39,1237.39,1348.04,1292.7150000000001,1292.7150000000001,1292.7150000000001,1366.86,1089.19,1312.21
product793,smartphones,1683418843.9320908,670.13,570.95,88.5,581.63,581.63,603.95,591.73,643.15,660.15,576.7,559.16,577.92
product794,headphones,1683357268.6902156,149.41,128.51,21.52,127.89,127.89,138.12,149.24,133.12,140.98,264.08,125.64,129.21
product795,beverages,1683346662.9408238,3.36,2.92,0.5,2.86,2.94,3.36,3.34,3.17,2.86,264.08,1.43,3.85
product796,beverages,1683314807.147837,1.42,1.22,0.09,1.33,1.38,1.33,1.355,1.355,1.355,55.77,1.22,1.25
product797,electronics,1683274127.1034946,1880.3,1612.42,253.41,1626.89,1833.12,1854.93,1637.23,1626.89,1780.46,1704.04,1606.08,1650.8
product798,headphones,1683240233.8078809,124.99,107.03,14.31,110.68,118.65,114.38,123.12,110.68,111.79,264.08,106.2,110.58
product799,electronics,1683160864.810438,1592.57,1422.34,192.27,1400.3,1509.76,1400.3,1455.03,1455.03,1455.03,1460.86,1406.22,1430.05
product800,electronics,1683119009.8154414,225.04,206.12,30.95,194.09,212.68,194.09,203.385,203.385,203.385,264.08,192.37,202.55
product801,smartphones,1683078040.2607114,1283.2,1195.88,121.24,1161.96,1265.4,1161.96,1213.68,1213.68,1213.68,1156.14,953.31,1131.95
product802,electronics,1683024264.4860404,997.77,866.79,123.34,874.43,957.38,975.82,978.52,874.43,913.66,893.65,699.29,867.07
product803,electronics,1682965037.1890783,1223.55,1069.43,179.74,1043.81,1192.59,1043.81,1118.1999999999998,1118.1999999999998,1118.1999999999998,1132.87,1029.2,1099.34
product804,electronics,1682937699.3105266,1079.13,965.13,141.05,938.08,1013.61,1020.03,938.08,1047.31,948.34,1001.05,735.56,952.83
product805,electronics,1682866395.612492,1960.2,1724.32,211.67,1748.53,1748.53,1851.22,1810.62,1836.76,1860.34,1790.67,1646.1,1717.85
product806,headphones,1682813215.7136836,304.82,261.7,43.95,260.87,260.87,289.71,264.67,303.15,304.35,267.18,259.26,263.49
product807,beverages,1682794957.9604535,1.31,1.17,0.16,1.15,1.15,1.22,1.185,1.185,1.185,2.39,1.14,1.18
product808,beverages,1682754522.5495062,1.75,1.55,0.22,1.53,1.53,1.75,1.56,1.59,1.57,4.52,1.51,1.56
product809,headphones,1682692554.168816,345.5,304.24,33.26,312.24,342.58,325.91,341.92,312.24,336.26,321.56,304.23,302.4
product810,smartphones,1682649914.2736752,1008.37,860.6,87.66,920.71,920.71,997.8,959.255,959.255,959.255,966.54,699.29,884.62
product811,headphones,1682580219.103824,172.04,147.53,20.05,151.99,157.14,151.99,159.66,167.83,153.31,264.08,148.5,152.78
product812,beverages,1682551078.9642916,2.59,2.22,0.23,2.36,2.5,2.36,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.71,2.23,2.22
product813,beverages,1682466603.1678114,1.63,1.4,0.19,1.44,1.56,1.49,1.45,1.57,1.44,43.62,1.36,1.4
product814,headphones,1682383367.5389085,275.6,241.95,35.59,240.01,249.89,256.02,258.55,240.01,261.65,264.08,231.06,243.1
product815,electronics,1682305080.971605,1760.26,1603.49,8.49,1751.77,1751.77,1755.85,1753.81,1753.81,1753.81,1659.21,1403.44,1604.79
product816,headphones,1682275341.0061328,184.37,158.77,23.08,161.29,170.74,167.81,172.96,161.29,182.23,264.08,158.77,159.42
product817,beverages,1682236784.515592,2.23,2.05,0.14,2.09,2.09,2.09,2.09,2.09,2.09,7.08,1.88,2.0
product818,electronics,1682181616.8978846,1020.95,946.12,72.04,948.91,983.44,948.91,966.175,966.175,966.175,947.52,714.29,922.02
product819,beverages,1682149177.6010675,3.2,3.05,0.16,3.04,3.18,3.04,3.1100000000000003,3.1100000000000003,3.1100000000000003,63.2,2.59,2.26
product820,headphones,1682072200.6030848,211.11,187.61,19.95,191.16,199.06,191.16,195.11,195.11,195.11,264.08,177.56,183.53
product821,electronics,1682009832.2586324,1672.13,1639.63,190.55,1481.58,1481.58,1654.0,1567.79,1567.79,1567.79,1445.31,1413.65,1461.97
product822,headphones,1681950660.5180604,235.83,202.9,23.96,211.87,211.87,227.42,219.64499999999998,219.64499999999998,219.64499999999998,264.08,202.83,202.43
product823,beverages,1681931930.6266315,3.49,3.11,0.27,3.22,3.22,3.22,3.22,3.22,3.22,213.24,2.25,3.65
product824,beverages,1681901304.8555388,2.44,2.19,0.21,2.23,2.23,2.29,2.26,2.26,2.26,6.55,1.96,2.21
product825,headphones,1681882004.956226,368.09,364.46,38.42,329.67,342.99,329.67,336.33000000000004,336.33000000000004,336.33000000000004,362.98,316.28,341.03
product826,smartphones,1681799683.9633985,1045.86,952.57,150.06,895.8,976.12,915.06,1022.16,917.28,895.8,952.56,777.34,934.99
product827,headphones,1681766368.993565,293.52,251.78,39.65,253.87,277.83,288.51,272.06,284.75,253.87,270.2,240.12,256.33
product828,beverages,1681719622.2827563,2.27,2.0,0.19,2.08,2.12,2.11,2.16,2.08,2.13,2.11,1.9,2.04
product829,smartphones,1681679917.3721194,1263.6,1121.16,170.81,1092.79,1112.55,1092.79,1231.5,1117.4,1128.63,1122.57,1060.88,1122.13
